date,tmed_c,tmax_c,tmin_c,rh_mean_pct,rh_max_pct,rh_min_pct,wind_mean_ms,wind_max_ms,rain_mm,rad_global_mj_m2_d,rad_net_mj_m2_d,ra_extraterrestre_mj_m2_d,et_camargo,et_garcia_lopez,et_hargreaves_samani,et_hargreaves_samani_corr,et_penman_monteith,et_priestley_taylor,et_thornthwaite,et_thornthwaite_camargo
2024-01-20,29.1,33.8,26.1,72.5,75.1666666666666,55,1.9,5.50833333333333,0.4,0.6772,0.311512,16.7,0.0,37.62355673120508,4.99876260725749,2.5018758018724405,3.02293847827258,0.2560860822857143,5.031280469129382,5.031280469129382
2024-01-21,28.9,35.1,25.6,75.5,78.9166666666666,48,1.1,3.64166666666666,0.0,0.737625,0.3393075,16.7,0.0,37.621181931958745,5.528699562291796,2.767108730196216,2.7268645100578435,0.27821528999999995,5.031280469129382,5.031280469129382
2024-01-22,28.7,33.8,24.2,77.9,82.25,55,1.2,3.6125,8.0,0.636775,0.2929165,16.7,0.0,37.61928209256169,5.533920000195159,2.7697215542672446,2.663678259360119,0.23955475499999998,5.031280469129382,5.031280469129382
2024-01-23,28.2,31.6,26.1,76.3,78.9166666666666,64,1.5,5.22083333333333,0.0,0.576,0.26496,16.7,0.0,37.620548652159734,4.143653994700812,2.073894776603867,2.2074676494529175,0.2152841142857142,5.031280469129382,5.031280469129382
2024-01-24,28.7,34.3,25.3,73.4,77.0,51,1.1,3.80833333333333,0.0,0.689387499999999,0.31711824999999955,16.7,0.0,37.62284429143118,5.358194999999999,2.6817713633271905,2.713318408028551,0.25934757749999965,5.031280469129382,5.031280469129382
2024-01-25,28.5,35.2,26.2,77.5,79.375,51,1.4,4.09583333333333,0.2,0.7067749999999999,0.3251165,16.7,0.0,37.6195987324612,5.335149,2.6702368628397624,2.8723404276513436,0.26519813485714283,5.031280469129382,5.031280469129382
2024-01-26,26.5,30.6,25.0,85.2,88.0833333333333,65,1.4,3.76666666666666,15.0,0.330041666666666,0.15181916666666637,16.7,0.0,37.61350341439564,4.026632985588133,2.0153258758553814,1.744496975554534,0.12061419857142833,5.031280469129382,5.031280469129382
2024-01-27,26.9,30.0,24.7,83.5,86.1666666666666,67,1.7,4.10833333333333,1.8,0.378108333333333,0.17392983333333317,16.7,0.0,37.61484913396855,3.9526627877474825,1.9783038640942,1.7537528209422495,0.13891916228571413,5.031280469129382,5.031280469129382
2024-01-28,28.7,33.9,26.0,75.7,79.25,51,2.0,5.26666666666666,0.0,0.7823916666666659,0.35990016666666635,16.7,0.0,37.62102361200899,5.020081937117908,2.5125461056417127,2.895711328582361,0.2943357449999997,5.031280469129382,5.031280469129382
2024-01-29,28.6,34.2,25.0,78.0,81.4583333333333,56,1.7,4.35625,1.0,0.526324999999999,0.24210949999999956,16.7,0.0,37.619202932586816,5.405753042159734,2.7055741169708867,2.941815912961968,0.19774631764285677,5.031280469129382,5.031280469129382
2024-01-30,30.0,35.2,26.4,72.5,74.9166666666666,53,2.1,5.01666666666666,0.4,0.979983333333333,0.4507923333333332,16.7,0.0,37.62355673120508,5.446450235964266,2.725943022714849,3.296218235809777,0.3748940241428569,5.031280469129382,5.031280469129382
2024-01-31,29.5,33.7,26.2,72.9,75.3333333333333,54,2.1,5.7875,0.0,0.819358333333333,0.3769048333333332,16.7,0.0,37.62324009130556,4.975492542087418,2.4902291569862696,3.0194355840593583,0.3114451255714284,5.031280469129382,5.031280469129382
2024-02-01,26.6,30.8,26.2,88.0,88.8958333333333,66,1.2,3.54791666666666,2.2,0.0738458333333333,0.03396908333333332,16.7,0.0,37.611286935099066,3.6576840889822084,1.8306673135132243,1.4603063325329693,0.02702314424999999,5.108929480776853,5.031280469129382
2024-02-02,26.6,32.7,23.4,86.1,88.25,60,1.0,3.08854166666666,44.0,0.474357291666666,0.21820435416666636,16.7,0.0,37.61279097462174,5.2007832169692305,2.602986919688579,2.270714226541923,0.17358630731249974,5.108929480776853,5.031280469129382
2024-02-03,27.9,32.2,25.0,79.2,83.2708333333333,58,2.0,5.453125,23.4,0.725117708333333,0.3335541458333332,16.7,0.0,37.61825301288828,4.710063426504659,2.357382143922522,2.643593868100989,0.26995510751785695,5.108929480776853,5.031280469129382
2024-02-04,29.8,34.8,26.2,74.7,77.5833333333333,53,1.7,4.2875,2.8,0.8520124999999991,0.3919257499999996,16.7,0.0,37.62181521175777,5.361674999882181,2.683513099868772,2.9045393707909963,0.32510606110714246,5.108929480776853,5.031280469129382
2024-02-05,29.1,33.9,22.9,72.3,74.9166666666666,53,1.7,5.175,13.8,0.957633333333333,0.4405113333333332,16.7,0.0,37.62371505115483,5.974664079465138,2.9903135353993684,3.649056785098282,0.36213314914285694,5.108929480776853,5.031280469129382
2024-02-06,30.0,34.1,27.1,72.0,74.0833333333333,55,1.9,4.80416666666666,0.0,0.827941666666666,0.3808531666666664,16.7,0.0,37.62395253107946,4.857594115611966,2.4312211097048246,2.7155224269510967,0.3167302673571425,5.108929480776853,5.031280469129382
2024-02-07,29.4,33.5,25.7,71.3,74.5,55,1.7,4.64583333333333,0.0,0.7958500000000001,0.36609100000000006,16.7,0.0,37.624506650903605,5.063299383166199,2.534176395171759,2.798044134107499,0.30212057699999995,5.108929480776853,5.031280469129382
2024-02-08,29.6,34.5,25.6,74.8,77.375,53,1.4,3.82916666666666,0.0,0.7076625,0.32552475,16.7,0.0,37.62173605178289,5.431473339841446,2.7184471008356144,2.748258983298299,0.26933432560714277,5.108929480776853,5.031280469129382
2024-02-09,27.9,30.8,27.0,83.4,85.5,72,1.2,3.82916666666666,0.0,0.315695833333333,0.1452200833333332,16.7,0.0,37.61492829394342,3.421781748966787,1.7125984227775883,1.393854203699016,0.11753085278571414,5.108929480776853,5.031280469129382
2024-02-10,28.3,33.6,23.9,81.5,84.4583333333333,56,1.5,5.1625,17.4,0.848733333333333,0.3904173333333332,16.7,0.0,37.6164323334661,5.5148169239413285,2.760160483263114,3.225741033194246,0.31763481257142845,5.108929480776853,5.031280469129382
2024-02-11,28.4,32.8,24.4,80.2,85.1666666666666,59,1.8,4.91666666666666,35.2,0.61394375,0.282414125,16.7,0.0,37.61746141313951,5.143111334787299,2.5741221989935164,2.821669689194158,0.23006577262499994,5.108929480776853,5.031280469129382
2024-02-12,27.0,31.9,23.6,83.2,87.0,64,1.6,4.80416666666666,17.8,0.591495833333333,0.2720880833333332,16.7,0.0,37.61508661389318,4.957484526606128,2.481216162829081,2.7279421482645843,0.2176079371071427,5.108929480776853,5.031280469129382
2024-02-13,26.3,30.6,23.7,87.8,90.5416666666666,67,1.2,4.0,36.0,0.364554166666666,0.16769491666666636,16.7,0.0,37.61144525504882,4.449461384360012,2.2269510763992053,2.0785532817758305,0.13287061949999976,5.108929480776853,5.031280469129382
2024-02-14,27.5,32.1,23.3,81.4,84.1666666666666,62,1.8,4.8,43.0,0.617079166666666,0.28385641666666633,16.7,0.0,37.616511493440974,5.16159405207492,2.583372780941059,2.8642782085464806,0.2285273354999997,5.108929480776853,5.031280469129382
2024-02-15,27.9,33.9,25.6,82.2,85.0208333333333,56,1.3,3.9,0.0,0.562895833333333,0.25893208333333323,16.7,0.0,37.61587821364196,5.05707684968527,2.531062023243059,2.529710280220496,0.20956129392857126,5.108929480776853,5.031280469129382
2024-02-16,28.9,33.9,25.3,75.3,80.0,53,1.7,4.0,0.0,0.77085,0.35459100000000005,16.7,0.0,37.62134025190851,5.260298791901216,2.6327744068040264,2.6719845728320317,0.29074700057142855,5.108929480776853,5.031280469129382
2024-02-17,28.7,34.0,26.0,75.2,78.2916666666666,54,1.6,4.5125,0.0,0.560633333333333,0.2578913333333332,16.7,0.0,37.62141941188339,5.051754692559804,2.5283982888007324,2.7553386345048194,0.21091025999999988,5.108929480776853,5.031280469129382
2024-02-18,26.6,29.0,25.0,89.8,91.625,78,1.1,2.9875,20.0,0.19362916666666602,0.08906941666666637,16.7,0.0,37.60986205555127,3.4108080000000003,1.7071060721394593,1.1790687184243223,0.07085665724999975,5.108929480776853,5.031280469129382
2024-02-19,28.7,34.7,24.7,74.9,79.375,50,1.4,4.63958333333333,13.8,0.690252083333333,0.3175159583333332,16.7,0.0,37.621656891808016,5.648033449108637,2.8268352239762917,3.1924174035221604,0.2596728337499999,5.108929480776853,5.031280469129382
2024-02-20,30.2,36.2,25.1,58.9,63.5,36,1.9,4.80833333333333,0.2,1.00895833333333,0.4641208333333319,16.7,0.0,37.63432248778841,6.14252643141566,3.074328478573639,3.6921610698368235,0.3869643482142843,5.108929480776853,5.031280469129382
2024-02-21,30.7,34.9,26.7,56.3,58.7916666666666,40,2.1,5.25416666666666,0.0,1.0085625,0.46393875,16.7,0.0,37.636380647135226,5.334490818292314,2.6699074435380123,3.251576393293611,0.3892763089285714,5.108929480776853,5.031280469129382
2024-02-22,31.1,35.4,26.7,58.1,60.375,43,2.2,5.37083333333333,0.0,0.9439333333333331,0.4342093333333332,16.7,0.0,37.63495576758743,5.540038624613433,2.77278391981159,3.48832884403964,0.36617601257142846,5.108929480776853,5.031280469129382
2024-02-23,31.0,35.3,26.9,63.0,64.9166666666666,46,2.4,5.93333333333333,0.0,0.858579166666666,0.39494641666666636,16.7,0.0,37.63107692881844,5.43255050081429,2.718986218850294,3.5272055010628462,0.33264545924999966,5.108929480776853,5.031280469129382
2024-02-24,30.0,34.0,27.5,67.5,69.9791666666666,54,2.1,5.63541666666666,0.0,0.763791666666666,0.35134416666666635,16.7,0.0,37.62751472994895,4.680894814458663,2.3427832820869687,2.8122617903085407,0.2921895932142854,5.108929480776853,5.031280469129382
2024-02-25,27.7,32.0,25.6,81.0,82.625,63,2.0,5.55416666666666,9.8,0.59405,0.273263,16.7,0.0,37.61682813334049,4.421256291345254,2.2128344548975694,2.5066914391003428,0.22057925142857138,5.108929480776853,5.031280469129382
2024-02-26,25.3,28.0,23.8,89.8,91.7083333333333,72,1.4,4.55833333333333,24.2,0.27290833333333303,0.1255378333333332,16.7,0.0,37.60986205555127,3.39270596629478,1.6980460219530358,1.416210590792751,0.09813471771428559,5.108929480776853,5.031280469129382
2024-02-27,26.3,33.1,23.7,84.8,88.0416666666666,56,1.1,3.12916666666666,15.4,0.651470833333333,0.2996765833333332,16.7,0.0,37.61382005429514,5.193340804945637,2.5992619997409188,2.302209716191704,0.23744436664285695,5.108929480776853,5.031280469129382
2024-02-28,28.3,34.1,24.8,79.0,82.875,53,1.2,3.05,5.4,0.855308333333333,0.3934418333333332,16.7,0.0,37.618411332838036,5.399912304105438,2.7026508332802583,2.3784549799692702,0.320095478142857,5.108929480776853,5.031280469129382
2024-02-29,29.0,35.0,26.1,75.7,78.0833333333333,46,1.6,4.6125,0.0,0.891733333333333,0.4101973333333332,16.7,0.0,37.62102361200899,5.362720512754845,2.684036378040227,2.976059097346857,0.3367771062857141,5.108929480776853,5.031280469129382
2024-03-01,28.7,32.1,26.1,78.1,80.7083333333333,58,1.8,4.47916666666666,0.0,0.6316666666666659,0.29056666666666636,16.7,0.0,37.619123772611935,4.374947897444036,2.1896571489865373,2.1414908318013333,0.23763299999999973,4.920518557058624,5.031280469129382
2024-03-02,26.4,31.6,23.7,87.0,88.7083333333333,64,0.9,3.32916666666666,9.6,0.352275,0.1620465,16.7,0.0,37.61207853484784,4.771776809045412,2.3882696315992207,2.108070210832086,0.1285672905,4.920518557058624,5.031280469129382
2024-03-03,27.0,31.5,23.9,80.6,84.625,62,1.2,3.62083333333333,56.4,0.5337333333333331,0.24551733333333323,16.7,0.0,37.61714477323999,4.743830000607358,2.374282281275919,2.192492203573397,0.1963574434285713,4.920518557058624,5.031280469129382
2024-03-04,27.6,32.0,25.8,83.8,85.9583333333333,62,1.2,2.90833333333333,0.0,0.29977499999999996,0.13789649999999998,16.7,0.0,37.61461165404392,4.342061843513425,2.173197711119131,1.6913648680542934,0.11116427849999996,4.920518557058624,5.031280469129382
2024-03-05,28.9,34.3,25.1,75.1,78.6666666666666,50,1.8,4.32083333333333,18.6,1.03460833333333,0.4759198333333318,16.7,0.0,37.62149857185826,5.4407040316564546,2.7230670530719907,2.9371797321035955,0.39023061514285584,4.920518557058624,5.031280469129382
2024-03-06,30.7,35.1,26.5,68.8,71.25,51,1.8,4.82083333333333,0.0,0.986441666666666,0.4537631666666664,16.7,0.0,37.62648565027554,5.463051207863147,2.7342517929335175,3.2052326379342175,0.380738299285714,4.920518557058624,5.031280469129382
2024-03-07,30.1,34.6,26.8,72.3,73.7916666666666,52,1.8,4.82083333333333,0.0,0.7814875,0.35948425,16.7,0.0,37.62371505115483,5.138390687577561,2.5717595196764242,2.9224215787013317,0.299340972,4.920518557058624,5.031280469129382
2024-03-08,28.3,32.6,26.4,80.0,82.9791666666666,60,1.7,4.83958333333333,1.2,0.5988375,0.27546525,16.7,0.0,37.61761973308926,4.40900993361165,2.2067051648148013,2.310510485205977,0.22411236792857142,4.920518557058624,5.031280469129382
2024-03-09,28.0,31.6,24.6,80.5,83.5833333333333,62,1.9,4.84583333333333,8.8,0.5981208333333331,0.2751355833333332,16.7,0.0,37.61722393321487,4.654347499895984,2.3294963770811914,2.4422424079878495,0.2229674842499999,4.920518557058624,5.031280469129382
2024-03-10,28.6,33.3,24.6,78.6,80.9166666666666,53,1.7,4.07083333333333,1.8,0.640179166666666,0.29448241666666636,16.7,0.0,37.618727972737545,5.256805566095363,2.6310260507005676,2.6358518050437993,0.24052262924999976,4.920518557058624,5.031280469129382
2024-03-11,27.5,31.8,25.9,83.5,85.9166666666666,64,1.6,4.45416666666666,1.4,0.440729166666666,0.20273541666666636,16.7,0.0,37.61484913396855,4.226379732146781,2.1152989273846288,2.0831240031569322,0.1632183803571426,4.920518557058624,5.031280469129382
2024-03-12,28.8,34.7,24.3,76.4,80.5416666666666,55,1.5,4.14166666666666,28.8,0.829141666666666,0.38140516666666635,16.7,0.0,37.62046949218485,5.772273406890426,2.88901720148181,3.150244072577204,0.31232818992857114,4.920518557058624,5.031280469129382
2024-03-13,27.6,30.5,27.0,83.6,85.2083333333333,68,1.2,3.35416666666666,0.0,0.272320833333333,0.12526758333333318,16.7,0.0,37.614769973993674,3.262377267129907,1.6328166353330937,1.1802880574095926,0.10098356753571414,4.920518557058624,5.031280469129382
2024-03-14,28.8,33.4,24.0,79.8,84.2083333333333,59,1.5,4.18333333333333,42.4,0.8852749999999999,0.4072265,16.7,0.0,37.61777805303902,5.487747880055934,2.746612453240971,2.8782707955540356,0.33347297507142853,4.920518557058624,5.031280469129382
2024-03-15,28.7,32.5,26.9,81.6,83.4166666666666,65,1.3,3.80416666666666,0.2,0.502666666666666,0.2312266666666664,16.7,0.0,37.61635317349122,4.226601215120727,2.115409779396732,1.9422082697054437,0.18910319999999975,4.920518557058624,5.031280469129382
2024-03-16,26.8,29.2,24.4,87.1,90.0833333333333,74,1.5,4.1625,28.8,0.3424,0.157504,16.7,0.0,37.611999374872966,3.75318338058518,1.8784646156716718,1.6139798575673179,0.12563242971428568,4.920518557058624,5.031280469129382
2024-03-17,27.4,31.6,25.3,85.8,88.6666666666666,67,1.2,3.67083333333333,3.4,0.49420833333333297,0.22733583333333318,16.7,0.0,37.61302845454637,4.3576567355599725,2.1810029393545,1.9660570667028718,0.18278224607142837,4.920518557058624,5.031280469129382
2024-03-18,26.1,27.5,23.8,90.4,92.4583333333333,78,1.1,3.24166666666666,27.2,0.169470833333333,0.07795658333333318,16.7,0.0,37.609387095702004,3.2434685369406155,1.623352834344417,1.0865601113285197,0.06160216371428558,4.920518557058624,5.031280469129382
2024-03-19,26.9,31.6,24.1,85.0,87.7916666666666,64,0.9,3.26249999999999,7.2,0.5137875000000001,0.23634225000000003,16.7,0.0,37.61366173434539,4.701998237448361,2.3533455246783554,2.042007007344468,0.18876846342857143,4.920518557058624,5.031280469129382
2024-03-20,27.1,30.9,24.1,86.9,89.375,70,1.1,3.42083333333333,0.2,0.394208333333333,0.1813358333333332,16.7,0.0,37.61215769482272,4.497230056333654,2.2508592500590074,1.9579966144595948,0.14521959214285698,4.920518557058624,5.031280469129382
2024-03-21,26.5,29.9,23.6,88.1,90.9166666666666,71,1.1,3.12916666666666,32.8,0.345799999999999,0.15906799999999954,16.7,0.0,37.611207775124186,4.2708892341882025,2.1375758896770867,1.6971997703212842,0.12637310399999963,4.920518557058624,5.031280469129382
2024-03-22,27.9,34.1,25.2,83.3,86.1666666666666,61,1.5,3.9625,1.0,0.702691666666666,0.3232381666666664,16.7,0.0,37.6150074539183,5.236673663096079,2.6209500529153504,2.752140830010008,0.2616060844285712,4.920518557058624,5.031280469129382
2024-03-23,27.7,34.2,25.6,83.7,85.9583333333333,58,1.4,3.83333333333333,1.8,0.548262499999999,0.25220074999999953,16.7,0.0,37.61469081401879,5.125130514593262,2.5651228160510318,2.5993021358440522,0.20357769857142818,4.920518557058624,5.031280469129382
2024-03-24,25.3,28.1,25.8,92.5,93.125,82,1.2,3.90833333333333,3.0,0.0996416666666666,0.045835166666666635,16.7,0.0,37.60772473622958,2.510646078847893,1.256575909929366,0.8344061023298689,0.03583000457142855,4.920518557058624,5.031280469129382
2024-03-25,25.4,30.5,22.4,88.1,90.75,64,1.1,3.1125,94.8,0.476333333333333,0.2191133333333332,16.7,0.0,37.611207775124186,4.722484741964382,2.3635990001763054,1.970332347992861,0.17151674571428557,4.920518557058624,5.031280469129382
2024-03-26,28.2,32.8,24.0,79.2,83.1458333333333,59,1.5,3.46458333333333,11.2,0.7332229166666661,0.3372825416666664,16.7,0.0,37.61825301288828,5.2413537835639366,2.62329244863772,2.4453976384371723,0.274047302410714,4.920518557058624,5.031280469129382
2024-03-27,29.6,32.9,27.3,76.0,77.625,62,1.9,4.39583333333333,0.0,0.6885375,0.31672725,16.7,0.0,37.62078613208436,4.308406399929514,2.15635319448183,2.1661212104317196,0.26205540525,4.920518557058624,5.031280469129382
2024-03-28,25.2,30.7,23.5,87.8,89.4166666666666,71,1.6,5.06666666666666,39.2,0.3292,0.151432,16.7,0.0,37.61144525504882,4.431788344413573,2.2181057371699877,2.483072522169088,0.11821571999999998,4.920518557058624,5.031280469129382
2024-03-29,25.5,28.7,23.0,86.7,88.6666666666666,74,1.2,3.17916666666666,0.0,0.26426666666666604,0.12156266666666639,16.7,0.0,37.61231601477247,3.970723364581232,1.9873431651569495,1.5662623995386642,0.09528549942857119,4.920518557058624,5.031280469129382
2024-03-30,29.1,34.4,24.1,76.8,79.8333333333333,53,1.6,4.0625,0.0,0.790333333333333,0.3635533333333332,16.7,0.0,37.620152852285344,5.781436530225191,2.8936033357598285,3.044225550076178,0.298867937142857,4.920518557058624,5.031280469129382
2024-03-31,29.6,34.3,26.5,75.7,78.0,53,1.5,4.24166666666666,0.0,0.730795833333333,0.3361660833333332,16.7,0.0,37.62102361200899,5.084754041569443,2.5449144307445195,2.6574522236914135,0.2781388061785713,4.920518557058624,5.031280469129382
2024-04-01,28.6,32.9,24.6,80.2,83.4583333333333,61,1.0,3.3625,0.4,0.554133333333333,0.2549013333333332,16.7,0.0,37.61746141313951,5.134537545413491,2.5698310257872636,2.3327824182171915,0.20819422628571416,4.935767396296302,5.031280469129382
2024-04-02,27.9,31.2,24.8,83.9,86.1666666666666,69,1.3,3.69583333333333,5.2,0.442237499999999,0.20342924999999956,16.7,0.0,37.61453249406904,4.4406903849335855,2.2225611997542623,2.0105068213727826,0.16464123064285674,4.935767396296302,5.031280469129382
2024-04-03,29.2,34.2,25.8,76.4,79.2083333333333,49,1.7,4.425,0.0,0.9184958333333331,0.42250808333333323,16.7,0.0,37.62046949218485,5.232169539718681,2.6186957435648326,2.770847269990631,0.34778188660714265,4.935767396296302,5.031280469129382
2024-04-04,27.5,32.5,23.7,83.4,85.4166666666666,61,1.4,4.45833333333333,24.4,0.6145625,0.28269875,16.7,0.0,37.61492829394342,5.16159405207492,2.583372780941059,2.7620539583819963,0.22759532035714286,4.935767396296302,5.031280469129382
2024-04-05,26.1,29.7,25.7,88.7,90.5833333333333,75,1.3,3.475,0.6,0.227362499999999,0.10458674999999955,16.7,0.0,37.61073281527492,3.3723980000000005,1.6878819046604114,1.303555323819709,0.08264561914285679,4.935767396296302,5.031280469129382
2024-04-06,27.4,33.0,23.5,79.4,83.625,54,1.4,4.21249999999999,4.6,0.715333333333333,0.3290533333333332,16.7,0.0,37.61809469293853,5.351118205901267,2.678229434793768,2.781057220502469,0.26456501142857125,4.935767396296302,5.031280469129382
2024-04-07,28.1,32.3,26.2,82.5,85.6666666666666,62,1.0,3.14583333333333,0.2,0.603070833333333,0.2774125833333332,16.7,0.0,37.61564073371732,4.354335720359892,2.1793407744910054,1.7993902300724098,0.22510738842857128,4.935767396296302,5.031280469129382
2024-04-08,28.7,34.3,24.4,79.2,83.3333333333333,51,1.1,3.22916666666666,20.6,0.633270833333333,0.2913045833333332,16.7,0.0,37.61825301288828,5.619722326221065,2.812665534626888,2.5012743568767686,0.2382364874999999,4.935767396296302,5.031280469129382
2024-04-09,27.9,31.2,26.3,82.5,85.375,67,1.6,4.43333333333333,0.2,0.39628333333333304,0.18229033333333322,16.7,0.0,37.61564073371732,3.885604086816887,1.9447410497849793,1.806487894407411,0.14753288828571415,4.935767396296302,5.031280469129382
2024-04-10,28.1,33.5,25.6,82.1,84.6666666666666,57,1.4,3.90833333333333,3.4,0.556233333333333,0.2558673333333332,16.7,0.0,37.61595737361684,4.955306686316387,2.4801261558914973,2.4422902281503602,0.20762442171428558,4.935767396296302,5.031280469129382
2024-04-11,28.9,33.8,26.7,77.5,80.625,56,1.3,3.69999999999999,0.0,0.6094875,0.28036425,16.7,0.0,37.6195987324612,4.779586899520071,2.3921785742524717,2.281370811024643,0.22988475385714283,4.935767396296302,5.031280469129382
2024-04-12,27.3,31.8,24.4,86.4,88.9583333333333,59,1.1,3.70833333333333,42.8,0.41583749999999997,0.19128525,16.7,0.0,37.6125534946971,4.712340989809566,2.358522062131782,2.1072875556097745,0.15359373899999998,4.935767396296302,5.031280469129382
2024-04-13,26.7,29.6,24.0,85.1,86.8333333333333,72,2.0,4.55833333333333,49.2,0.34425,0.158355,16.7,0.0,37.61358257437051,4.044811915545642,2.024424412540959,1.9342300862139514,0.1261430357142857,4.935767396296302,5.031280469129382
