;DEPARTAMENTO DE BIOSSISTEMAS - ESALQ - USP;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;"LOCAL: PIRACICABA (SP)   LAT: 22G42'30"" S    LONG: 47G38'00"" W    ALT: 546M";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;ESTACAO METEOROLOGICA AUTOMATICA - DADOS METEOROLOGICOS DIARIOS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;---------;;;;;;;;;Thornthwaite/Thornthwaite-Camargo;;;Camargo;Pennan-Monteith;;;;;;;;Priestley-Taylor;;;;;;;;;;;;;
DIA;TMED;UR MED;Vento;TMAX;UR MAX;Vel.Vento;TMIN;UR MIN;Chuva;Rad.Glob.;Rad Liq;Patm_kPa;;Thornthwaite;Thornthwaite-Camargo;Camargo;Hargreaves & Samani;Priestley-Taylor;Penman-Monteith;;I;a;Tef;Q_0;T;UR;es_max;es_min;es;s;ea;delta_e;;Lat;Jan;Fev;Mar;Abr;Mai;Jun;Jul;Ago;Set;Out;Nov;Dez
15;27,2;73,4;1,7;32,6;96,6;6,4;23,0;49,9;0,0;27,08;15,91;95,0;;4,761942567;14,04772577;0,125942569;47,90170215;5,866749997;1,50029121;;;;10,3572;13,89583333;4,795;23,365;3,84295066;2,332139123;0,755405769;0,052817837;0,176500558;0,578905211;0,7549;;;;;;;;;;;;;
16;28,5;67,0;1,4;35,9;99,5;6,0;21,9;38,0;0,0;24,52;13,11;95,0;;5,124083333;17,67833054;0,132010417;60,70875152;4,91964819;1,663956312;;;;15,1416;13,89583333;7,01;30,75;4,546679016;2,202490535;1,17209424;0,080473335;0,360418979;0,811675261;0,768;;;;;;;;;;;;;
17;28,6;67,6;1,7;37,2;96,3;6,8;22,4;36,5;0,0;22,97;11,73;95,0;;5,157337767;18,25236282;0,132612569;62,61681881;4,408182899;1,466297223;;;;15,9624;13,89583333;7,39;29,92;4,83480899;2,261616754;1,286596118;0,088060622;0,384949558;0,901646559;0,7693;;;;;;;;;;;;;
18;28,5;70,5;1,6;37,5;100,0;11,2;21,2;34,9;49,3;27,70;14,20;94,9;;5,124083333;19,42407277;0,132010417;65,61970046;5,327342833;1,369358321;;;;17,6904;13,89583333;8,19;32,54;4,918273415;2,113459205;1,402407105;0,09536268;0,456343272;0,946063833;0,768;;;;;;;;;;;;;
19;25,1;84,2;1,2;34,7;100,0;10,8;21,1;46,2;9,9;22,93;12,09;94,9;;4,096505733;17,34038028;0,116447083;52,70448733;4,337189116;1,01371564;;;;14,6664;13,89583333;6,79;26,89;4,273588118;2,107713933;1,082937093;0,074486095;0,291201784;0,791735308;0,7344;;;;;;;;;;;;;
20;24,4;86,6;1,8;31,1;100,0;6,3;20,6;60,8;23,9;19,06;10,07;94,7;;3,830457233;14,79732085;0,113065764;44,89090486;3,578040549;1,035839639;;;;11,286;13,89583333;5,225;19,62;3,563364526;2,053251052;0,755056737;0,052606392;0,148142132;0,606914605;0,7271;;;;;;;;;;;;;
21;24,6;80,8;2,0;31,1;100,0;8,2;20,7;49,4;0,8;25,95;13,27;94,8;;3,882664167;14,72004648;0,113714236;44,95353087;4,72326476;1,077756838;;;;11,1888;13,89583333;5,18;25,32;3,563364526;2,063367967;0,74999828;0,052273355;0,189899564;0,560098715;0,7285;;;;;;;;;;;;;
22;24,3;73,3;2,7;29,7;92,5;7,2;19,7;50,5;0,0;21,68;9,82;95,0;;3,785261233;14,43441147;0,112509931;43,76333561;3,483739643;0,882505332;;;;10,8324;13,89583333;5,015;20,99;3,327228726;1,952298299;0,687465213;0,047980203;0,144298948;0,543166265;0,7259;;;;;;;;;;;;;
23;19,8;92,3;2,4;21,6;99,7;6,8;17,7;79,2;22,1;4,58;-1,40;94,9;;1,787346267;8,186323486;0,091619861;22,30771037;-0,464572882;0,676765894;;;;4,2444;13,89583333;1,965;10,235;2,162263146;1,741872216;0,210195465;0,015046551;0,021513506;0,188681959;0,6808;;;;;;;;;;;;;
24;21,7;75,7;2,3;28,1;97,3;8,3;16,5;55,2;0,0;21,21;9,91;94,7;;2,686510833;15,69676201;0,100281597;41,80387833;3,387344571;0,803783777;;;;12,4416;13,89583333;5,76;21,06;3,0505309;1,63695208;0,70678941;0,049026964;0,14884985;0,55793956;0,6995;;;;;;;;;;;;;
25;20,7;76,2;2,6;27,0;95,9;8,5;16,4;54,7;0,0;16,39;7,48;94,7;;2,256668433;14,97661333;0,096020208;38,50439814;2,522373276;0,606390507;;;;11,5128;13,89583333;5,33;20,585;2,887979939;1,619559785;0,634210077;0,044148515;0,130552144;0,503657933;0,6903;;;;;;;;;;;;;
26;21,2;74,8;2,5;28,8;94,4;7,4;16,0;48,0;0,0;21,54;10,95;94,8;;2,474622567;16,73837692;0,098150903;43,14574342;3,71768363;1,004431149;;;;13,8348;13,89583333;6,405;23,19;3,174753145;1,589737155;0,792507995;0,054682294;0,183782604;0,608725391;0,6949;;;;;;;;;;;;;
