Warning: truncated output (original token count: 46693)
Total output lines: 367

date,et_penman_monteith,et_camargo,et_hargreaves_samani,et_makkink,et_turc,et_global_radiation,et_jensen_heise,et_radiation_temperature,et_stephens_stewart,et_hicks_hess,et_garcia_lopez,et_mccloud,et_ivanov,et_lungeon,et_net_radiation,et_priestley_taylor,et_hargreaves_samani_corr,et_thornthwaite,et_thornthwaite_camargo,precomputed_et_penman_monteith,precomputed_et_camargo,precomputed_et_hargreaves_samani,precomputed_et_garcia_lopez,precomputed_et_priestley_taylor,precomputed_et_hargreaves_samani_corr,precomputed_et_thornthwaite,precomputed_et_thornthwaite_camargo
2024-01-11,0.8174438732886046,1.8813061224489795,1.8512111091002257,-0.016727900327487027,0.5304053732070514,0.1172621780855198,0.13732224489795905,0.09475378862973752,0.10720018166763838,0.12208065381914676,0.05296069702128011,7.375569760929032,105.6478098857143,0.4810795628571429,0.10173401071428559,0.09812542454129258,2.2699969117683247,5.031280469129382,5.031280469129382,2.271252686717505,4.073469903003417,4.535467217295554,37.618445258541556,0.20161051413520387,2.2699969117683247,5.031280469129382,5.031280469129382
2024-01-12,0.8042686497293208,1.890069970845481,1.9221617731565066,-0.013349355675668972,0.5347164466016604,0.12102432823129236,0.14200141946064124,0.09790316982507276,0.11080094498833806,0.12327616460909939,0.053951549465645454,7.476504837838083,108.04121382857144,0.49212239428571436,0.10499796699999984,0.10133559582029873,2.356998219995105,5.031280469129382,5.031280469129382,2.3453189364753197,4.084621322125196,4.709296344233441,37.61877320700891,0.20820975136989772,2.356998219995105,5.031280469129382,5.031280469129382
2024-01-13,0.7298425332027942,1.8910437317784254,1.9326933938129154,-0.01540244780979963,0.5326226146050098,0.11865156098153533,0.13938588921282785,0.09605111224489785,0.1087281012944605,0.11405641676435127,0.048879507606455354,7.48841808958663,103.97687091428574,0.47369456857142866,0.10293940785714271,0.09938482172039362,2.3699123313292705,5.031280469129382,5.031280469129382,2.292799182189276,3.5449618624731656,4.735098814841643,37.61810600150637,0.20420833392091817,2.3699123313292705,5.031280469129382,5.031280469129382
2024-01-14,0.6371845601452423,1.8598833819241982,1.7921449064824646,-0.0281869096073525,0.5165071257062238,0.10460166788143817,0.12113606899902805,0.08397952235179774,0.09482319729446052,0.09767705112152363,0.039048120402971856,7.111723981725319,93.10977745714287,0.42365582714285716,0.0907500387142856,0.0872374871993089,2.1975685988260096,5.031280469129382,5.031280469129382,2.0256951359282644,2.947693720078511,4.390755020882038,37.61657934484801,0.17919203432908143,2.1975685988260096,5.031280469129382,5.031280469129382
2024-01-15,0.5492242135600287,1.83067055393586,1.7968554372059697,-0.029060362559331757,0.5132535852696638,0.10442603134110774,0.11770232750242941,0.08254637560738572,0.09275678581924189,0.09348201924803039,0.031433648057255965,6.717965601566357,82.43434311428574,0.3741258585714286,0.09059766042857131,0.0864075637059201,2.203344758088766,5.031280469129382,5.031280469129382,1.9904677835390738,2.3033941893685004,4.402295821154626,37.61519969957158,0.17734446541071414,2.203344758088766,5.031280469129382,5.031280469129382
2024-01-16,0.6167863460603211,1.832131195335277,1.853779599622576,-0.017419587318122216,0.5257020489726599,0.11760044582118552,0.13329164631924187,0.09325643258017483,0.10489587976530604,0.11214576184352719,0.04055342744665217,6.737724368708191,83.89388847857144,0.3808179439285716,0.10202748414285703,0.09746820850887923,2.2731464529119463,5.031280469129382,5.031280469129382,2.1363626293847635,1.6561119657587071,4.541760019075311,37.615414562360534,0.20007258244897944,2.2731464529119463,5.031280469129382,5.031280469129382
2024-01-17,0.7254639102658055,1.851606413994169,1.8419531506342193,-0.010774100682859503,0.5342334226619199,0.1245927502429542,0.14372843871477148,0.09980589443634587,0.11261559464868795,0.12666638078926654,0.05174316511380317,7.02620150394731,92.93591179285715,0.42275654964285725,0.10809384914285701,0.10378251023641738,2.25864459380534,5.031280469129382,5.031280469129382,2.1916842431010166,1.0593959375485622,4.512785219053837,37.616590653415855,0.21317104213010185,2.25864459380534,5.031280469129382,5.031280469129382
2024-01-18,0.7889854445469976,1.8740029154518951,1.9205552100759284,-0.0007926161754493445,0.5465660426541231,0.13535679786200178,0.15860936740767723,0.10941398019922244,0.12379944352040805,0.1390479597678675,0.059265818155916576,7.336704018761645,99.4480158214286,0.453020905357143,0.11743249314285702,0.11326655682739266,2.355028216026597,5.031280469129382,5.031280469129382,2.347993896418873,0.5049280076231236,4.705360264686024,37.61741617886815,0.23276731728826514,2.355028216026597,5.031280469129382,5.031280469129382
2024-01-19,0.8851269796104241,1.894451895043732,1.9268497389824604,0.00720744986408594,0.5566439986244122,0.1439720019436345,0.17056880618318745,0.11712367407677349,0.1327796986224489,0.15257321679243332,0.06808792228434588,7.620052364213501,106.69080156428572,0.4866530325000001,0.12490684914285703,0.1208679310511872,2.3627467096703656,5.031280469129382,5.031280469129382,2.4138733367659215,0.0,4.720781860507029,37.618343481431,0.24847512078826517,2.3627467096703656,5.031280469129382,5.031280469129382
2024-01-20,0.9918800246865302,1.913927113702624,1.9599787106912459,0.012843208266863484,0.5641370374209049,0.149928321185617,0.17931424896744402,0.12264475206511168,0.1392700310160349,0.16451830712327684,0.0777426182358686,7.891487457916811,117.47605519285716,0.5363613939285715,0.13007441685714277,0.12622282542864602,2.4033702037166798,5.031280469129382,5.031280469129382,2.5686043988413902,0.0,4.801947841193552,37.61984752095368,0.25956346398214275,2.4033702037166798,5.031280469129382,5.031280469129382
2024-01-21,1.050345429000464,1.9489825072886298,2.0917225176533063,0.025543338120675215,0.5804594534659999,0.16377875607385803,0.1977542568634596,0.13472467650631673,0.15324278403935856,0.1767636395861118,0.0856470731788364,8.326445577975672,128.68739736428574,0.5880997710714287,0.14209074057142848,0.1382900307782678,2.5649174381073783,5.031280469129382,5.031280469129382,2.7758457151427445,0.0,5.1247201682506,37.62138548617986,0.2844397320229591,2.5649174381073783,5.031280469129382,5.031280469129382
2024-01-22,1.0697704961767742,1.9723527696793002,2.1131964074706597,0.023411041103591455,0.5800889013974861,0.16073215743440225,0.19663365676627786,0.13324174258989302,0.151902422558309,0.1727143788363237,0.0858544575572091,8.629544616432915,133.23239067857142,0.6093851625000001,0.1394475805714285,0.1362639990551502,2.591249207255381,5.031280469129382,5.031280469129382,2.7766015227861804,0.0,5.177331198303117,37.621905680300486,0.280373382267857,2.591249207255381,5.031280469129382,5.031280469129382
2024-01-23,1.007497938878396,1.9747871720116617,2.064996944878073,0.01699992247107753,0.5734864667281195,0.1534122084548104,0.18822881802721078,0.12739378668610296,0.1453093763790087,0.16008596096216512,0.07990989714695505,8.663288688359229,133.24992737142858,0.6095420885714287,0.1330969585714285,0.13017238535120745,2.532145936593158,5.031280469129382,5.031280469129382,2.6914674358605617,0.0,5.059242514951278,37.62188306316481,0.26786821115816317,2.532145936593158,5.031280469129382,5.031280469129382
2024-01-24,0.9352535724224439,1.9660233236151605,2.094557613699904,0.013823634170173831,0.5694666310016401,0.15009224003887262,0.18315875303692897,0.1242382242468415,0.14157634610204076,0.15040492946457815,0.07315840352875229,8.524754106616786,130.13016377142858,0.5949337828571429,0.13021662914285706,0.12715439076234877,2.5683938969719056,5.031280469129382,5.031280469129382,2.687826430929919,0.0,5.1316661535647645,37.62152118899394,0.2615941298418366,2.5683938969719056,5.031280469129382,5.031280469129382
2024-01-25,0.9072422096104885,1.959206997084548,2.0987516508075603,0.010564544067696099,0.5654967773379899,0.14662341836734688,0.1781506140670553,0.12105687827988329,0.1378467135655976,0.14569329997403954,0.0707526399461151,8.420891165187133,129.16520357142855,0.5903148928571429,0.1272071579999999,0.12405772088792899,2.5735367200866883,5.031280469129382,5.031280469129382,2.6950911396102675,0.0,5.141941544478523,37.621442029019065,0.25517723647959173,2.5735367200866883,5.031280469129382,5.031280469129382
2024-01-26,0.8121095306095067,1.9338892128279883,2.036443915453842,-0.0005077111101013992,0.5517622788632071,0.13454905004859075,0.16203458515549068,0.11050973785228367,0.12564173196209907,0.13066733630723967,0.060656672929137845,8.080105059688204,119.01374639999999,0.5433870514285715,0.11673170942857133,0.11353726334522167,2.497133566423158,5.031280469129382,5.031280469129382,2.5644435297682695,0.0,4.9892875928619125,37.62007369231047,0.2334714503571427,2.497133566423158,5.031280469129382,5.031280469129382
2024-01-27,0.740328029300895,1.912466472303207,1.9754468414299349,-0.009038534164306042,0.5410440201966927,0.12530598396501444,0.149442557701652,0.10233377235179775,0.1161481135889212,0.11831908427279743,0.05144321938005896,7.784987668805241,109.74562097142856,0.5005246085714286,0.10871263457142845,0.10543158294814459,2.4223375753119805,5.031280469129382,5.031280469129382,2.383131293006794,0.0,4.839844761503341,37.6188297498481,0.21673331892857126,2.4223375753119805,5.031280469129382,5.031280469129382
2024-01-28,0.8045706051660942,1.9105189504373177,1.9457898370466178,-0.007853611465535799,0.542152609213247,0.12668944363459655,0.1509046252429542,0.10338845359572388,0.11731954263848385,0.12730369482436568,0.05561034009344445,7.755500894456913,109.4617409142857,0.49916378285714286,0.10991289285714272,0.10655745376159906,2.3859714860899084,5.031280469129382,5.031280469129382,2.407252267081725,0.0,4.767185100764213,37.618807132712426,0.21903624107142836,2.3859714860899084,5.031280469129382,5.031280469129382
2024-01-29,0.8264590410001966,1.909545189504373,1.9383165450328903,-0.010907693789159928,0.5388413772870955,0.12327612001943618,0.1466900516277938,0.10054338216715243,0.11407079563556836,0.12707520719189844,0.055478694669484775,7.741024660309317,109.32688774285715,0.49851916999999996,0.10695157057142841,0.10365557488492273,2.3768075664761428,5.031280469129382,5.031280469129382,2.446986217596275,0.0,4.748875535330582,37.618795824144584,0.21306360716326503,2.3768075664761428,5.031280469129382,5.031280469129382
2024-01-30,0.9184853159052352,1.927072886297376,2.014281340441838,0.0006849912149637431,0.5524405137636034,0.1357607361516033,0.16410164054907656,0.11174807604470345,0.1271320759854226,0.147663207048813,0.06777062471536272,8.016825454601442,113.46966797142856,0.5180751871428572,0.11778294085714269,0.11467052607900484,2.469957315920569,5.031280469129382,5.031280469129382,2.602522015647255,0.0,4.934989284082504,37.61922554972249,0.2358650228571426,2.469957315920569,5.031280469129382,5.031280469129382
2024-01-31,1.0097086758189346,1.9348629737609329,1.9919663283186557,0.004462493324625672,0.5570267271513786,0.13977732750242938,0.16992633017492695,0.11544207725947508,0.1314658389795917,0.16087543977273694,0.0748924057870828,8.139206882888864,114.44362765714286,0.5228106457142857,0.1212676445714284,0.11825977234582462,2.442594143586152,5.031280469129382,5.031280469129382,2.646253040794513,0.0,4.880317504380706,37.6192820925617,0.24330752972448955,2.442594143586152,5.031280469129382,5.031280469129382
2024-02-01,0.939043456300479,1.9163615160349854,1.8941549632447319,-0.01294981061597217,0.5371064365206,0.12021741739552948,0.14619455053449934,0.09930637706511163,0.113096795930029,0.14138712511905846,0.06596294715965,7.898108060768408,106.09936637142857,0.4844293528571428,0.10429790942857128,0.1017152291262008,2.3226556365395035,5.042373185079021,5.031280469129382,2.444533884349031,0.0,4.640679659949592,37.61809469293853,0.20928253106632627,2.3226556365395035,5.042373185079021,5.031280469129382
2024-02-02,0.9308108951462595,1.9173352769679302,1.962618533587653,-0.00906865651718317,0.5412958054077072,0.1246773171768706,0.1512074556608356,0.10282622206025253,0.11705004712827972,0.14359469814372403,0.06639225918734432,7.909317526648598,105.52241082857144,0.48183418714285703,0.10816721749999984,0.10540296177482066,2.40660721422996,5.053465901028659,5.031280469129382,2.519707777347229,0.0,4.80841540728975,37.617992915827976,0.21684997517219365,2.40660721422996,5.053465901028659,5.031280469129382
2024-02-03,0.9829029012164457,1.927072886297376,2.006781836139092,0.0005104266632377587,0.5522278443782883,0.1354012220602525,0.16435416378158393,0.11172698621234196,0.1272010686756558,0.1578071449031262,0.07316772069011264,8.033713914915051,109.06130417142856,0.49816299142857134,0.1174710345714284,0.11450466113772555,2.4607612542054347,5.064558616978298,5.031280469129382,2.646827926941335,0.0,4.916615498540774,37.618479184245075,0.23556939591964257,2.4607612542054347,5.064558616978298,5.031280469129382
2024-02-04,0.972192519685762,1.9377842565597665,2.0266997989824893,0.0027139895356486725,0.5553586976539518,0.13755276967930014,0.1683286086309522,0.11404747843780354,0.13002692948615144,0.15823021975028553,0.07392002094761378,8.205151003351277,110.57928145714284,0.5054671985714284,0.1193376685714284,0.11659840710633108,2.485185110523586,5.075651332927937,5.031280469129382,2.6480890758282833,0.0,4.9654145075070995,37.61859226992347,0.23996515536352012,2.485185110523586,5.075651332927937,5.031280469129382
2024-02-05,1.029103108704842,1.9426530612244899,2.059872454218956,0.014711625639952515,0.568444731913684,0.15088183187560728,0.18512206344144788,0.12529171167395517,0.1429113996669095,0.1731577777929936,0.08391534361057307,8.279327817147932,115.17378582857143,0.5266333657142857,0.130901661142857,0.12799812823101062,2.5258621702990838,5.086744048877576,5.031280469129382,2.749123486133471,0.0,5.046687512836443,37.61923685829033,0.26344898843494874,2.5258621702990838,5.086744048877576,5.031280469129382
2024-02-06,1.0098809472010937,1.9426530612244899,2.025536820379172,0.0104695879409703,0.5639456336509856,0.1461831681243925,0.17913791621112715,0.12130228018707469,0.1383315323199707,0.16526763422133323,0.08000421705367934,8.279327817147932,115.56271439999998,0.5284190799999999,0.1268252068571427,0.12396749700096128,2.48375903986908,5.097836764827214,5.031280469129382,2.666166942010802,0.0,4.9625652099289725,37.61929340112953,0.2551398803227038,2.48375903986908,5.097836764827214,5.031280469129382
2024-02-07,0.9795508803745255,1.9416793002915451,2.0306567528035906,0.009792896167467815,0.5631565871977644,0.14545667152575303,0.1781137823432943,0.12064589194606402,0.13756502572521853,0.16068114402544223,0.07844340063101754,8.263370192741066,116.7043919142857,0.5336141614285713,0.1261949148571427,0.1233245288830563,2.490037216752721,5.108929480776853,5.031280469129382,2.634539592017679,0.0,4.975109044368797,37.619474338214964,0.2538078019553569,2.490037216752721,5.108929480776853,5.031280469129382
2024-02-08,1.0764007300801635,1.9708921282798835,2.134084697460106,0.02747124024247066,0.5841595516320366,0.16504400874635558,0.2030132879312438,0.13725799738824088,0.15662960472813398,0.18070748542322776,0.08874776709797091,8.671780834453186,127.80640928571427,0.5849531785714286,0.14318844514285703,0.14012185384350162,2.61686290065592,5.108929480776853,5.031280469129382,2.818532827841298,0.0,5.22850750877726,37.6209670691698,0.2884236850063773,2.61686290065592,5.108929480776853,5.031280469129382
2024-02-09,1.0724272749332506,1.9835510204081632,2.0303528334366403,0.023352343840340413,0.5808241496589684,0.1601407683430514,0.19815322111880454,0.13364871920553925,0.15266781632580165,0.17768071787365494,0.08838431804369186,8.830636471455412,130.23487208571427,0.5962424957142857,0.13893450478571417,0.1362082270325595,2.48966454395435,5.108929480776853,5.031280469129382,2.693267110292311,0.0,4.974364441919768,37.62127240050147,0.2804157629311222,2.48966454395435,5.108929480776853,5.031280469129382
2024-02-10,1.050924747245477,1.9874460641399416,2.0772772356195364,0.02682940852079353,0.5848141712126887,0.163960959669582,0.20313503219144785,0.13693886710398434,0.1564601873790086,0.17778170102389862,0.087228337247482,8.884794881737031,128.78189588571428,0.5897206914285714,0.1422488162857142,0.13951200848959333,2.5472043067172914,5.108929480776853,5.031280469129382,2.776430991019919,0.0,5.089329227267863,37.621012303441155,0.28722714936734667,2.5472043067172914,5.108929480776853,5.031280469129382
2024-02-11,1.0269581410123474,1.973813411078717,2.0645329985877647,0.01993511446091206,0.5764879004196735,0.15660373299319721,0.1925814407191447,0.13021874975704556,0.14859021239650136,0.1695807979433212,0.08094018741881336,8.670452661084253,123.7634897142857,0.5663459428571429,0.13586585299999993,0.13296129892056494,2.5315770351636835,5.108929480776853,5.031280469129382,2.7645924650775138,0.0,5.058105846540023,37.62039033220997,0.2736499652984692,2.5315770351636835,5.108929480776853,5.031280469129382
2024-02-12,0.9342953556379398,1.9533644314868805,2.005222237488114,0.009420546037940744,0.5637382907951906,0.14528869655004847,0.17684043488824092,0.12007950485908638,0.1367758178309037,0.15553104483156238,0.06944752619374549,8.387104315632397,114.59752019999998,0.5239627471428572,0.1260491835714285,0.1229707352190007,2.458848839082214,5.108929480776853,5.031280469129382,2.6330046598155574,0.0,4.9127944818458795,37.619157698315455,0.2530035064362243,2.458848839082214,5.108929480776853,5.031280469129382
2024-02-13,0.8110138466206397,1.9173352769679302,1.9814244105929562,-0.0039407340857886145,0.5467698942922042,0.130968266520894,0.15663589710884346,0.10713414747327492,0.121656574994169,0.1345860420722028,0.055084310466209006,7.878854432211731,101.07350768571428,0.4613242014285714,0.11362510271428562,0.11027532872766702,2.42966740575284,5.108929480776853,5.031280469129382,2.542009067647662,0.0,4.854489805952743,37.61737094459679,0.22673784245663248,2.42966740575284,5.108929480776853,5.031280469129382
2024-02-14,0.771260773833007,1.8988338192419825,1.9871558781678087,-0.0092679148772978,0.5396994548184464,0.1254435702137997,0.14804697521865878,0.10182226676384827,0.11535481486880454,0.12825560203763378,0.04745275035073917,7.609826850049911,92.41618088571427,0.42122122714285704,0.10883200128571417,0.10521363366740678,2.43669546086274,5.108929480776853,5.031280469129382,2.551471078281802,0.0,4.8685319015111315,37.616228779244985,0.21622452224234676,2.43669546086274,5.108929480776853,5.031280469129382
2024-02-15,0.7187645255255675,1.882279883381924,1.965325179033338,-0.013589802061073615,0.5338643017290964,0.12096973153547122,0.14103864249271125,0.09749951676384826,0.11022035773469376,0.12250536154421322,0.04231641854590828,7.360271845340018,85.9069864285714,0.39099903571428557,0.10495060014285704,0.10110713233672405,2.4099261640638034,5.108929480776853,5.031280469129382,2.5202498349849733,0.0,4.815046688631678,37.61539194522486,0.20768551771683655,2.4099261640638034,5.108929480776853,5.031280469129382
2024-02-16,0.8175087505021789,1.89201749271137,2.0725273389712053,-0.0009436910745370715,0.5480153143695794,0.1350357203595723,0.15868323250728852,0.10933448104956257,0.12377151983090369,0.13994990069461236,0.05206504235660426,7.5007790426557985,92.41400725714286,0.4209642942857142,0.11715393357142845,0.1131230109068824,2.5413798760675803,5.108929480776853,5.031280469129382,2.7028398877182616,0.0,5.077691980479453,37.61630793921987,0.23243068168622427,2.5413798760675803,5.108929480776853,5.031280469129382
2024-02-17,0.8221974984659137,1.8959125364431486,2.0455266257711164,-0.008759291664533844,0.5400307857474892,0.12613233843537403,0.14838487001943626,0.10219134596695811,0.11570776032069961,0.13168981119244352,0.05133856795976992,7.557641055341632,97.28919077142857,0.44333493285714276,0.1094295609999999,0.1056969091003871,2.5082709911443826,5.108929480776853,5.031280469129382,2.6356395450483427,0.0,5.011540233139236,37.61702037899376,0.21718431703316307,2.5082709911443826,5.108929480776853,5.031280469129382
2024-02-18,0.7213150097610861,1.8783848396501457,1.9445176849671924,-0.0203928985998589,0.5263052391195823,0.11314302478134097,0.13231413690476176,0.09135158770651107,0.10332567844023312,0.11537233136229552,0.044122081408095086,7.330670127588505,89.75419122857143,0.4087166814285713,0.09816032657142844,0.09464307536315038,2.3844115444509457,5.108929480776853,5.031280469129382,2.4009822635097953,0.0,4.764068328169621,37.61593475648116,0.19444015769387732,2.3844115444509457,5.108929480776853,5.031280469129382
2024-02-19,0.7583479221028647,1.8949387755102038,1.9847829282617993,-0.01735120061248406,0.5308389608805751,0.11619496720116604,0.13747970329203094,0.09445432300777444,0.10705537857288618,0.11777605662499643,0.048290733029508655,7.554317893391304,96.68507039999999,0.44074270857142844,0.10080812271428556,0.09753318709017081,2.433785696043405,5.108929480776853,5.031280469129382,2.4673358714037343,0.0,4.862718174241409,37.616873367611845,0.20044942864285692,2.433785696043405,5.108929480776853,5.031280469129382
2024-02-20,0.9720675131516299,1.9329154518950438,2.0835039222592133,0.0011208507858976116,0.5533668724326698,0.13610949829931948,0.16510296070213776,0.11226705162779381,0.12780095697813393,0.1455960343549266,0.0759364455146586,8.097112785487246,120.6319428,0.5513436028571428,0.11808551899999979,0.1150846641237807,2.5548396106397524,5.108929480776853,5.031280469129382,2.697851269698162,0.0,5.104584609535073,37.62014154371751,0.23674853274489757,2.5548396106397524,5.108929480776853,5.031280469129382
2024-02-21,1.1428104885817907,1.9640758017492712,2.0935853663535218,0.012736747903224896,0.5680118078791867,0.14820781705539338,0.18378917304421746,0.12385039953838663,0.14152871085568494,0.16488878737581197,0.1024761917882719,8.589547415601468,142.31231614285716,0.6518638357142857,0.12858174642857126,0.1261216706306707,2.5672017052964597,5.108929480776853,5.031280469129382,2.7531795818048947,0.0,5.129284147566129,37.622979994245256,0.2597126718061221,2.5672017052964597,5.108929480776853,5.031280469129382
2024-02-22,1.3570755184772787,1.9952361516034987,2.121746402792482,0.024041550688280313,0.5822818136318236,0.1599833199708453,0.20202302204810474,0.13514316654518935,0.1549174684854226,0.187778563842494,0.12862742247957287,9.106564514864505,163.41253354285715,0.7498198371428574,0.13879790614285697,0.13686308652283155,2.60173340480625,5.108929480776853,5.031280469129382,2.890125090921916,0.0,5.19827868684158,37.6257053590946,0.282086203040816,2.60173340480625,5.108929480776853,5.031280469129382
2024-02-23,1.4985410239568717,2.0156851311953354,2.131790234215985,0.027001661425090195,0.5868882126101208,0.16269448372206005,0.20796354925898908,0.13844015002429524,0.15902878257288613,0.19911163696488177,0.1429659419250804,9.463683715412262,174.79709974285717,0.8029257128571429,0.14115005042857123,0.13967567698685615,2.614049377955717,5.108929480776853,5.031280469129382,3.012299509240603,0.0,5.222886073829163,37.62709631293888,0.2880716971377547,2.614049377955717,5.108929480776853,5.031280469129382
2024-02-24,1.5729986060530032,2.028344023323615,2.1101657515278713,0.03289374375586608,0.5940674549570254,0.1689728462099123,0.2170220016399414,0.14419580502915433,0.16577566463702606,0.21084503883868755,0.1530912912873091,9.668834560375684,181.68775379999997,0.8349715528571429,0.14659701557142837,0.14527412111622942,2.5875329484251792,5.108929480776853,5.031280469129382,3.0204313886411347,0.0,5.169906091243285,37.627967072662535,0.2996830304540813,2.5875329484251792,5.108929480776853,5.031280469129382
2024-02-25,1.6579550799888547,2.039055393586006,2.1690840192447958,0.0438483601520908,0.6065396504708864,0.1813473675898929,0.2317499705417879,0.1542896602283769,0.17722800744752168,0.22745472794958238,0.16009173322431475,9.801584429839782,188.2732847142857,0.8650866928571429,0.15733287014285693,0.15568280253139638,2.6597798602477662,5.108929480776853,5.031280469129382,3.2100917773091378,0.0,5.3142558471497505,37.628962226632424,0.32107197247959146,2.6597798602477662,5.108929480776853,5.031280469129382
