Warning: truncated output (original token count: 46139)
Total output lines: 367

date,et_penman_monteith,et_camargo,et_hargreaves_samani,et_makkink,et_turc,et_global_radiation,et_jensen_heise,et_radiation_temperature,et_stephens_stewart,et_hicks_hess,et_garcia_lopez,et_mccloud,et_ivanov,et_lungeon,et_net_radiation,et_priestley_taylor,et_hargreaves_samani_corr,et_thornthwaite,et_thornthwaite_camargo,precomputed_et_penman_monteith,precomputed_et_camargo,precomputed_et_hargreaves_samani,precomputed_et_garcia_lopez,precomputed_et_priestley_taylor,precomputed_et_hargreaves_samani_corr,precomputed_et_thornthwaite,precomputed_et_thornthwaite_camargo
2024-01-01,0.6296411804861624,1.9290204081632654,2.192164103127759,-0.022256928161877854,0.5284105872970362,0.11034455782312917,0.13168477891156455,0.09014942176870741,0.10233062816326523,0.09227157561432517,0.03875297000204401,7.973396329917773,110.45380319999995,0.5039042399999999,0.09573243999999993,0.09287194170061573,2.68808118086978,5.031280469129382,5.031280469129382,2.2465757952622036,4.726100000000001,5.3708020526630085,37.6188862926873,0.1908965014285713,2.68808118086978,5.031280469129382,5.031280469129382
2024-01-02,0.7461690956928272,1.9562857142857142,1.8152106061617743,-0.004997134487065943,0.5487901370484018,0.12923166666666652,0.15666291666666649,0.10655516666666655,0.12128562599999987,0.1323241392936891,0.05220064413481754,8.371430418718614,105.37003259999999,0.4814530699999999,0.11211846799999983,0.10927157516605994,2.225852281212325,5.031280469129382,5.031280469129382,2.10236458731888,3.989537952686987,4.447265985096347,37.61785721301389,0.2247387449999997,2.225852281212325,5.031280469129382,5.031280469129382
2024-01-03,1.069134657993056,1.9835510204081632,2.0796778150630226,-0.0010050059719293458,0.5550706314063577,0.13311337585034,0.16388014668367332,0.11076037499999988,0.12641149411224475,0.1520082327762856,0.0708566385308028,8.789334476262022,126.43819199999999,0.5785944,0.11548615099999988,0.1130647517027373,2.5501479515000938,5.031280469129382,5.031280469129382,2.8251923814179976,3.8954842532741343,5.095210646904405,37.62078613208436,0.2326917249642854,2.5501479515000938,5.031280469129382,5.031280469129382
2024-01-04,1.1188921533061245,2.004,2.1060211623272753,0.01459271261552919,0.5731205133636372,0.15005940476190469,0.18686642857142843,0.12571014285714277,0.14375804228571418,0.16146079335654673,0.0877709828908932,9.116397045882502,149.15174399999998,0.6833007999999999,0.13018814199999992,0.12788514136387003,2.582450759451889,5.031280469129382,5.031280469129382,3.0471560593820195,3.9474053063814942,5.159751847701824,37.62395253107946,0.2633313217499998,2.582450759451889,5.031280469129382,5.031280469129382
2024-01-05,0.5851311790464829,1.7790612244897959,1.538961464323334,-0.060269963512144024,0.4759600376052372,0.06927586734693877,0.07548455357142857,0.05372147448979591,0.060000220836734695,0.06932794964446506,0.02136776706001987,6.099350519735677,74.26281239999999,0.33578317999999985,0.060102173999999994,0.056753326472723485,1.8871093384062496,5.031280469129382,5.031280469129382,1.6794104137144763,3.456436119509414,3.770455587592169,37.61429501414441,0.1164054162857142,1.8871093384062496,5.031280469129382,5.031280469129382
2024-01-06,0.9819134808977679,1.840408163265306,1.7346871217120021,-0.01412015284221059,0.5299599622617857,0.12141146258503385,0.13744693877551004,0.09621285714285702,0.1081982302040815,0.1535462896095687,0.06012234586660385,6.805896058099023,97.83071999999996,0.44400899999999993,0.10533383599999983,0.100603212151893,2.1271125642090856,5.031280469129382,5.031280469129382,2.30745932374661,3.7776162175642103,4.249983448194404,37.61769889306414,0.2064776020714282,2.1271125642090856,5.031280469129382,5.031280469129382
2024-01-07,1.0311068610659,1.9426530612244897,2.318244828820284,0.022912769236018315,0.5773321661074424,0.16096406462585017,0.1936124362244896,0.13211201530612232,0.1501703611224488,0.16989155260638839,0.08057923315845122,8.169989753774054,125.71002000000003,0.5739490000000003,0.13964877799999983,0.135790559097043,2.842684216984148,5.031280469129382,5.031280469129382,3.1459036197754404,4.180876996762582,5.679699830609695,37.62110277198387,0.2791955108571425,2.842684216984148,5.031280469129382,5.031280469129382
2024-01-08,1.275114685797011,1.9971836734693877,2.0754519134365026,0.02362473459156303,0.5821952501259405,0.1603069727891155,0.19887138605442156,0.13399243197278896,0.15312884999999982,0.18384248843793313,0.10601973823675459,9.00604581063065,157.6262754,0.72185553,0.13907869999999983,0.13646704290044248,2.5449660553919298,5.031280469129382,5.031280469129382,2.9049790725804026,4.510096714970075,5.0848571879194315,37.62529825065238,0.2809521857142854,2.5449660553919298,5.031280469129382,5.031280469129382
2024-01-09,0.7535491528350239,1.894938775510204,1.6302144460077057,-0.04636225342871214,0.500209485120148,0.08362282312925162,0.09782292517006794,0.0675293741496598,0.07638518889795912,0.0839666540621066,0.035943620335357904,7.502360899940668,110.39846399999999,0.5026647999999998,0.07254926799999994,0.06996793100445646,1.9990058074771688,5.031280469129382,5.031280469129382,1.78214233701242,4.530975565268553,3.994025392718879,37.619202932586816,0.1437234927857141,1.9990058074771688,5.031280469129382,5.031280469129382
2024-01-10,0.5278873147413952,1.8813061224489795,2.06287882851262,-0.011571559600912704,0.5359818134060916,0.12342645408163265,0.14322126275510205,0.09920692346938775,0.11205631597959184,0.09729428969945708,0.036737263956842674,7.321832544241878,96.61525920000003,0.4395574400000002,0.107081997,0.10302479353329672,2.529548654422201,5.031280469129382,5.031280469129382,2.3515541465292773,4.177012197471014,5.054053129855919,37.61714477323999,0.2115769289464285,2.529548654422201,5.031280469129382,5.031280469129382
2024-01-11,0.5674044386366505,1.8335918367346937,1.5980391608891331,-0.03130887673601129,0.5111988978227148,0.10182760204081631,0.11479621173469386,0.08050144387755101,0.09046210463265304,0.09669535267410861,0.029954910534931,6.723512740081279,77.09111820000001,0.34973799000000005,0.08834332199999999,0.0842711066291932,1.9595517454874884,5.031280469129382,5.031280469129382,1.7273198936639085,3.8812755094780704,3.915195944178377,37.61437417411929,0.1729424622857142,1.9595517454874884,5.031280469129382,5.031280469129382
2024-01-12,0.4929046141314973,1.840408163265306,2.0356161127172983,-0.036620150949417646,0.5061375513674998,0.09561091836734673,0.10823877551020383,0.07576714285714269,0.08520556408163246,0.07769652517413349,0.028303734170577216,6.805896058099023,91.01664000000001,0.41308300000000014,0.08294986799999979,0.07922452542576644,2.4961184959937124,5.031280469129382,5.031280469129382,2.1978741620191795,3.534496053361865,4.98725947615738,37.61659065341586,0.162600076928571,2.4961184959937124,5.031280469129382,5.031280469129382
